"participant","language","musical_practice","key_resp.corr","key_resp.rt","trials","audio1","audio2","Age","Sex","Language"
"6658bf409f61b7a787ee5d52","French","n",1,6.3687,13,"stimuli/F4.wav","stimuli/G4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,6.6059,19,"stimuli/Eb4.wav","stimuli/E4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,5.2856,5,"stimuli/C4.wav","stimuli/F4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,2.6866,0,"stimuli/A4.wav","stimuli/Bb4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,2.3183,14,"stimuli/E4.wav","stimuli/B4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.849,16,"stimuli/G4.wav","stimuli/A4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.4889,2,"stimuli/F4.wav","stimuli/Db4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.4043,6,"stimuli/G4.wav","stimuli/G4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.7004,1,"stimuli/D4.wav","stimuli/F4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.2265,9,"stimuli/B4.wav","stimuli/B4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.929,11,"stimuli/C4.wav","stimuli/Ab4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.0347,4,"stimuli/C5.wav","stimuli/Eb4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.6839,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.4072,18,"stimuli/C5.wav","stimuli/C5.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,3.1993,12,"stimuli/A4.wav","stimuli/D4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.5031,17,"stimuli/C4.wav","stimuli/D4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.2516,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.0672,7,"stimuli/Bb4.wav","stimuli/Db4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.0679,10,"stimuli/Db4.wav","stimuli/Ab4.wav","19","Female","French"
"6658bf409f61b7a787ee5d52","French","n",1,1.5523,8,"stimuli/Bb4.wav","stimuli/C5.wav","19","Female","French"
"66799be9ea1183434ff60ca5","French","n",1,4.5721,8,"stimuli/Bb4.wav","stimuli/C5.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,6.0498,0,"stimuli/A4.wav","stimuli/Bb4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,10.0991,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,9.4093,4,"stimuli/C5.wav","stimuli/Eb4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,14.3218,9,"stimuli/B4.wav","stimuli/B4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,4.4393,7,"stimuli/Bb4.wav","stimuli/Db4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,11.9188,18,"stimuli/C5.wav","stimuli/C5.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,5.2906,12,"stimuli/A4.wav","stimuli/D4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,4.3235,6,"stimuli/G4.wav","stimuli/G4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,4.4453,1,"stimuli/D4.wav","stimuli/F4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,8.6574,5,"stimuli/C4.wav","stimuli/F4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,9.3152,10,"stimuli/Db4.wav","stimuli/Ab4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,12.3736,17,"stimuli/C4.wav","stimuli/D4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,11.6657,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,5.3546,13,"stimuli/F4.wav","stimuli/G4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,10.078,19,"stimuli/Eb4.wav","stimuli/E4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,9.8072,16,"stimuli/G4.wav","stimuli/A4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,7.9458,11,"stimuli/C4.wav","stimuli/Ab4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,9.1998,14,"stimuli/E4.wav","stimuli/B4.wav","25","Male","French"
"66799be9ea1183434ff60ca5","French","n",1,9.452,2,"stimuli/F4.wav","stimuli/Db4.wav","25","Male","French"
"669177c66d14fd83c2a18125","mandarin","y",1,5.6961,8,"stimuli/Bb4.wav","stimuli/C5.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.4194,14,"stimuli/E4.wav","stimuli/B4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.1792,16,"stimuli/G4.wav","stimuli/A4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,5.1976,19,"stimuli/Eb4.wav","stimuli/E4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.4312,7,"stimuli/Bb4.wav","stimuli/Db4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,5.03,12,"stimuli/A4.wav","stimuli/D4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.5829,17,"stimuli/C4.wav","stimuli/D4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.554,18,"stimuli/C5.wav","stimuli/C5.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,8.2971,0,"stimuli/A4.wav","stimuli/Bb4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.2132,10,"stimuli/Db4.wav","stimuli/Ab4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.5025,5,"stimuli/C4.wav","stimuli/F4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.8455,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.281,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.2807,4,"stimuli/C5.wav","stimuli/Eb4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.2302,6,"stimuli/G4.wav","stimuli/G4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.3879,2,"stimuli/F4.wav","stimuli/Db4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.4768,13,"stimuli/F4.wav","stimuli/G4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.4297,9,"stimuli/B4.wav","stimuli/B4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.0182,1,"stimuli/D4.wav","stimuli/F4.wav","38","Male","Mandarin"
"669177c66d14fd83c2a18125","mandarin","y",1,4.0673,11,"stimuli/C4.wav","stimuli/Ab4.wav","38","Male","Mandarin"
"6695c058614f900eb86deb50","French","n",1,5.2875,13,"stimuli/F4.wav","stimuli/G4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.5617,9,"stimuli/B4.wav","stimuli/B4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.6337,6,"stimuli/G4.wav","stimuli/G4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.4647,12,"stimuli/A4.wav","stimuli/D4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.607,2,"stimuli/F4.wav","stimuli/Db4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.4478,5,"stimuli/C4.wav","stimuli/F4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.5146,17,"stimuli/C4.wav","stimuli/D4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.4883,14,"stimuli/E4.wav","stimuli/B4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.6109,8,"stimuli/Bb4.wav","stimuli/C5.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.7906,1,"stimuli/D4.wav","stimuli/F4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.4247,11,"stimuli/C4.wav","stimuli/Ab4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.5231,19,"stimuli/Eb4.wav","stimuli/E4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.6176,10,"stimuli/Db4.wav","stimuli/Ab4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.4126,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.8685,16,"stimuli/G4.wav","stimuli/A4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.5835,7,"stimuli/Bb4.wav","stimuli/Db4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.429,4,"stimuli/C5.wav","stimuli/Eb4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.3376,18,"stimuli/C5.wav","stimuli/C5.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,4.4814,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","27","Female","French"
"6695c058614f900eb86deb50","French","n",1,5.2657,0,"stimuli/A4.wav","stimuli/Bb4.wav","27","Female","French"
"66a8f239f705eed353903370","French","y",1,4.551,17,"stimuli/C4.wav","stimuli/D4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.307,7,"stimuli/Bb4.wav","stimuli/Db4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.526,1,"stimuli/D4.wav","stimuli/F4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.435,8,"stimuli/Bb4.wav","stimuli/C5.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.445,19,"stimuli/Eb4.wav","stimuli/E4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,6.833,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.634,2,"stimuli/F4.wav","stimuli/Db4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.803,13,"stimuli/F4.wav","stimuli/G4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,5.453,12,"stimuli/A4.wav","stimuli/D4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.486,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.417,9,"stimuli/B4.wav","stimuli/B4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.401,5,"stimuli/C4.wav","stimuli/F4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.576,14,"stimuli/E4.wav","stimuli/B4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.393,10,"stimuli/Db4.wav","stimuli/Ab4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.42,16,"stimuli/G4.wav","stimuli/A4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.373,6,"stimuli/G4.wav","stimuli/G4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.418,18,"stimuli/C5.wav","stimuli/C5.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.399,11,"stimuli/C4.wav","stimuli/Ab4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.442,4,"stimuli/C5.wav","stimuli/Eb4.wav","34","Female","French"
"66a8f239f705eed353903370","French","y",1,4.435,0,"stimuli/A4.wav","stimuli/Bb4.wav","34","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.6188,10,"stimuli/Db4.wav","stimuli/Ab4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.3311,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.6829,11,"stimuli/C4.wav","stimuli/Ab4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.1665,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.5919,17,"stimuli/C4.wav","stimuli/D4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.5855,8,"stimuli/Bb4.wav","stimuli/C5.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,5.8143,1,"stimuli/D4.wav","stimuli/F4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.6673,13,"stimuli/F4.wav","stimuli/G4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.5703,16,"stimuli/G4.wav","stimuli/A4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.3563,12,"stimuli/A4.wav","stimuli/D4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.6173,6,"stimuli/G4.wav","stimuli/G4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.5383,9,"stimuli/B4.wav","stimuli/B4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.5694,19,"stimuli/Eb4.wav","stimuli/E4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.2315,4,"stimuli/C5.wav","stimuli/Eb4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.1486,7,"stimuli/Bb4.wav","stimuli/Db4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.2342,14,"stimuli/E4.wav","stimuli/B4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.3151,18,"stimuli/C5.wav","stimuli/C5.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.2997,2,"stimuli/F4.wav","stimuli/Db4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.5327,0,"stimuli/A4.wav","stimuli/Bb4.wav","47","Female","French"
"66c4a3da2faac6abe33860ec","French","n",1,4.3537,5,"stimuli/C4.wav","stimuli/F4.wav","47","Female","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.9002,5,"stimuli/C4.wav","stimuli/F4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.6885,11,"stimuli/C4.wav","stimuli/Ab4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.3516,0,"stimuli/A4.wav","stimuli/Bb4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.4573,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.2861,9,"stimuli/B4.wav","stimuli/B4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.5345,19,"stimuli/Eb4.wav","stimuli/E4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.2267,18,"stimuli/C5.wav","stimuli/C5.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,3.8398,12,"stimuli/A4.wav","stimuli/D4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.301,4,"stimuli/C5.wav","stimuli/Eb4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.1187,16,"stimuli/G4.wav","stimuli/A4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,3.9843,13,"stimuli/F4.wav","stimuli/G4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.186,6,"stimuli/G4.wav","stimuli/G4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.1683,1,"stimuli/D4.wav","stimuli/F4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.1515,17,"stimuli/C4.wav","stimuli/D4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.3358,2,"stimuli/F4.wav","stimuli/Db4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,3.8747,10,"stimuli/Db4.wav","stimuli/Ab4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,3.1898,7,"stimuli/Bb4.wav","stimuli/Db4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,5.1064,14,"stimuli/E4.wav","stimuli/B4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.6009,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","33","Male","French"
"66c7e6ccaa34fd5caa975b14","french","n",1,4.4567,8,"stimuli/Bb4.wav","stimuli/C5.wav","33","Male","French"
"671a29c290632d3a2cf87876","french","y",1,7.5161,17,"stimuli/C4.wav","stimuli/D4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.8834,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.6718,4,"stimuli/C5.wav","stimuli/Eb4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.8335,12,"stimuli/A4.wav","stimuli/D4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,8.7993,16,"stimuli/G4.wav","stimuli/A4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,5.1847,7,"stimuli/Bb4.wav","stimuli/Db4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.9194,11,"stimuli/C4.wav","stimuli/Ab4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.5533,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.4317,5,"stimuli/C4.wav","stimuli/F4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.2694,9,"stimuli/B4.wav","stimuli/B4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.7033,14,"stimuli/E4.wav","stimuli/B4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.8349,13,"stimuli/F4.wav","stimuli/G4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.4028,6,"stimuli/G4.wav","stimuli/G4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,5.4025,2,"stimuli/F4.wav","stimuli/Db4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.354,18,"stimuli/C5.wav","stimuli/C5.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.4899,10,"stimuli/Db4.wav","stimuli/Ab4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.6223,0,"stimuli/A4.wav","stimuli/Bb4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.6852,8,"stimuli/Bb4.wav","stimuli/C5.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.3832,1,"stimuli/D4.wav","stimuli/F4.wav","27","Male","French"
"671a29c290632d3a2cf87876","french","y",1,4.9512,19,"stimuli/Eb4.wav","stimuli/E4.wav","27","Male","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,5.8416,16,"stimuli/G4.wav","stimuli/A4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,4.4472,0,"stimuli/A4.wav","stimuli/Bb4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.8035,5,"stimuli/C4.wav","stimuli/F4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.784,12,"stimuli/A4.wav","stimuli/D4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.9148,13,"stimuli/F4.wav","stimuli/G4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.7832,8,"stimuli/Bb4.wav","stimuli/C5.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.9509,9,"stimuli/B4.wav","stimuli/B4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,4.2493,6,"stimuli/G4.wav","stimuli/G4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.7759,17,"stimuli/C4.wav","stimuli/D4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.7281,2,"stimuli/F4.wav","stimuli/Db4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.737,19,"stimuli/Eb4.wav","stimuli/E4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.7305,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.8272,18,"stimuli/C5.wav","stimuli/C5.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.9708,14,"stimuli/E4.wav","stimuli/B4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,4.0078,11,"stimuli/C4.wav","stimuli/Ab4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,4.1615,7,"stimuli/Bb4.wav","stimuli/Db4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.8838,1,"stimuli/D4.wav","stimuli/F4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.7311,10,"stimuli/Db4.wav","stimuli/Ab4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.764,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","37","Female","French"
"673f96e117a432076e1fbe86","French and Haitian Creole","n",1,3.6172,4,"stimuli/C5.wav","stimuli/Eb4.wav","37","Female","French"
"675a092fc270f178d2409320","english","y",1,4.5182,17,"stimuli/C4.wav","stimuli/D4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.1,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.3829,4,"stimuli/C5.wav","stimuli/Eb4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.1654,2,"stimuli/F4.wav","stimuli/Db4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.4185,5,"stimuli/C4.wav","stimuli/F4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.1351,18,"stimuli/C5.wav","stimuli/C5.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.4009,11,"stimuli/C4.wav","stimuli/Ab4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.2546,6,"stimuli/G4.wav","stimuli/G4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.1503,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.1299,1,"stimuli/D4.wav","stimuli/F4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.3895,9,"stimuli/B4.wav","stimuli/B4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.4664,7,"stimuli/Bb4.wav","stimuli/Db4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.5336,16,"stimuli/G4.wav","stimuli/A4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.3495,10,"stimuli/Db4.wav","stimuli/Ab4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.2176,13,"stimuli/F4.wav","stimuli/G4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.3831,0,"stimuli/A4.wav","stimuli/Bb4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.0846,8,"stimuli/Bb4.wav","stimuli/C5.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.4864,12,"stimuli/A4.wav","stimuli/D4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,6.2391,19,"stimuli/Eb4.wav","stimuli/E4.wav","51","Female","French"
"675a092fc270f178d2409320","english","y",1,4.4358,14,"stimuli/E4.wav","stimuli/B4.wav","51","Female","French"
"67643657ac8d6c44d51d158c","French","y",1,17.5444,1,"stimuli/D4.wav","stimuli/F4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,6.3212,8,"stimuli/Bb4.wav","stimuli/C5.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,5.0163,16,"stimuli/G4.wav","stimuli/A4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.8737,14,"stimuli/E4.wav","stimuli/B4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.536,7,"stimuli/Bb4.wav","stimuli/Db4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.6058,18,"stimuli/C5.wav","stimuli/C5.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,7.5287,0,"stimuli/A4.wav","stimuli/Bb4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.4881,6,"stimuli/G4.wav","stimuli/G4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.5981,13,"stimuli/F4.wav","stimuli/G4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.4319,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.4995,2,"stimuli/F4.wav","stimuli/Db4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.5489,4,"stimuli/C5.wav","stimuli/Eb4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.4325,5,"stimuli/C4.wav","stimuli/F4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,5.1657,17,"stimuli/C4.wav","stimuli/D4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.3329,12,"stimuli/A4.wav","stimuli/D4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.3993,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.4878,9,"stimuli/B4.wav","stimuli/B4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.3851,11,"stimuli/C4.wav","stimuli/Ab4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,5.2492,19,"stimuli/Eb4.wav","stimuli/E4.wav","29","Male","French"
"67643657ac8d6c44d51d158c","French","y",1,4.415,10,"stimuli/Db4.wav","stimuli/Ab4.wav","29","Male","French"
